2016-10-08, 10:01:03, 276000000, 277000000, 1000000, 3, 8.74
2016-10-08, 10:01:03, 277000000, 278000000, 1000000, 3, 7.97
2016-10-08, 10:01:03, 278000000, 279000000, 1000000, 3, 7.24
2016-10-08, 10:01:03, 279000000, 280000000, 1000000, 3, 6.43
2016-10-08, 10:01:03, 280000000, 281000000, 1000000, 3, 5.71
2016-10-08, 10:01:03, 281000000, 282000000, 1000000, 3, 5.04
2016-10-08, 10:01:03, 282000000, 283000000, 1000000, 3, 4.46
2016-10-08, 10:01:03, 283000000, 284000000, 1000000, 3, 3.96
2016-10-08, 10:01:03, 284000000, 285000000, 1000000, 3, 3.63
2016-10-08, 10:01:03, 285000000, 286000000, 1000000, 3, 3.30
2016-10-08, 10:01:03, 286000000, 287000000, 1000000, 3, 2.98
2016-10-08, 10:01:03, 287000000, 288000000, 1000000, 3, 2.87
2016-10-08, 10:01:03, 288000000, 289000000, 1000000, 3, 2.55
2016-10-08, 10:01:03, 289000000, 290000000, 1000000, 3, 2.24
2016-10-08, 10:01:03, 290000000, 291000000, 1000000, 3, 2.06
2016-10-08, 10:01:03, 291000000, 292000000, 1000000, 3, 2.01
2016-10-08, 10:01:03, 292000000, 293000000, 1000000, 3, 1.96
2016-10-08, 10:01:03, 293000000, 294000000, 1000000, 3, 2.07
2016-10-08, 10:01:03, 294000000, 295000000, 1000000, 3, 2.13
2016-10-08, 10:01:03, 295000000, 296000000, 1000000, 3, 2.18
2016-10-08, 10:01:03, 296000000, 297000000, 1000000, 3, 2.13
2016-10-08, 10:01:03, 297000000, 298000000, 1000000, 3, 2.17
2016-10-08, 10:01:03, 298000000, 299000000, 1000000, 3, 2.06
2016-10-08, 10:01:03, 299000000, 300000000, 1000000, 3, 2.26
2016-10-08, 10:01:03, 300000000, 301000000, 1000000, 3, 2.36
2016-10-08, 10:01:03, 301000000, 302000000, 1000000, 3, 2.73
2016-10-08, 10:01:03, 302000000, 303000000, 1000000, 3, 3.62
2016-10-08, 10:01:03, 303000000, 304000000, 1000000, 3, 4.35
2016-10-08, 10:01:03, 304000000, 305000000, 1000000, 3, 6.15
2016-10-08, 10:01:03, 305000000, 306000000, 1000000, 3, 7.13
2016-10-08, 10:01:03, 306000000, 307000000, 1000000, 3, 7.81
2016-10-08, 10:01:03, 307000000, 308000000, 1000000, 3, 8.25
2016-10-08, 10:01:03, 308000000, 309000000, 1000000, 3, 8.51
2016-10-08, 10:01:03, 309000000, 310000000, 1000000, 3, 8.58
2016-10-08, 10:01:03, 310000000, 311000000, 1000000, 3, 8.52
2016-10-08, 10:01:03, 311000000, 312000000, 1000000, 3, 8.45
2016-10-08, 10:01:03, 312000000, 313000000, 1000000, 3, 8.35
2016-10-08, 10:01:03, 313000000, 314000000, 1000000, 3, 8.12
2016-10-08, 10:01:03, 314000000, 315000000, 1000000, 3, 8.01
2016-10-08, 10:01:03, 315000000, 316000000, 1000000, 3, 7.82
2016-10-08, 10:01:03, 316000000, 317000000, 1000000, 3, 8.11
2016-10-08, 10:01:03, 317000000, 318000000, 1000000, 3, 7.97
2016-10-08, 10:01:03, 318000000, 319000000, 1000000, 3, 8.16
2016-10-08, 10:01:03, 319000000, 320000000, 1000000, 3, 8.30
2016-10-08, 10:01:03, 320000000, 321000000, 1000000, 3, 8.28
2016-10-08, 10:01:03, 321000000, 322000000, 1000000, 3, 8.14
2016-10-08, 10:01:03, 322000000, 323000000, 1000000, 3, 7.82
2016-10-08, 10:01:03, 323000000, 324000000, 1000000, 3, 7.29
2016-10-08, 10:01:03, 324000000, 325000000, 1000000, 3, 6.89
2016-10-08, 10:01:03, 325000000, 326000000, 1000000, 3, 6.44
2016-10-08, 10:01:03, 326000000, 327000000, 1000000, 3, 5.96
2016-10-08, 10:01:03, 327000000, 328000000, 1000000, 3, 5.63
2016-10-08, 10:01:03, 328000000, 329000000, 1000000, 3, 5.47
2016-10-08, 10:01:03, 329000000, 330000000, 1000000, 3, 5.19
2016-10-08, 10:01:03, 330000000, 331000000, 1000000, 3, 5.10
2016-10-08, 10:01:03, 331000000, 332000000, 1000000, 3, 5.30
2016-10-08, 10:01:03, 332000000, 333000000, 1000000, 3, 4.86
2016-10-08, 10:01:03, 333000000, 334000000, 1000000, 3, 4.78
2016-10-08, 10:01:03, 334000000, 335000000, 1000000, 3, 4.72
2016-10-08, 10:01:03, 335000000, 336000000, 1000000, 3, 4.53
2016-10-08, 10:01:03, 336000000, 337000000, 1000000, 3, 4.48
2016-10-08, 10:01:03, 337000000, 338000000, 1000000, 3, 4.49
2016-10-08, 10:01:03, 338000000, 339000000, 1000000, 3, 4.41
2016-10-08, 10:01:03, 339000000, 340000000, 1000000, 3, 4.46
2016-10-08, 10:01:03, 340000000, 341000000, 1000000, 3, 4.65
2016-10-08, 10:01:03, 341000000, 342000000, 1000000, 3, 4.75
2016-10-08, 10:01:03, 342000000, 343000000, 1000000, 3, 4.98
2016-10-08, 10:01:03, 343000000, 344000000, 1000000, 3, 5.18
2016-10-08, 10:01:03, 344000000, 345000000, 1000000, 3, 5.42
2016-10-08, 10:01:03, 345000000, 346000000, 1000000, 3, 5.74
2016-10-08, 10:01:03, 346000000, 347000000, 1000000, 3, 5.82
2016-10-08, 10:01:03, 347000000, 348000000, 1000000, 3, 5.94
2016-10-08, 10:01:03, 348000000, 349000000, 1000000, 3, 6.02
2016-10-08, 10:01:03, 349000000, 350000000, 1000000, 3, 6.11
2016-10-08, 10:01:03, 350000000, 351000000, 1000000, 3, 5.93
2016-10-08, 10:01:03, 351000000, 352000000, 1000000, 3, 5.74
2016-10-08, 10:01:03, 352000000, 353000000, 1000000, 3, 5.37
2016-10-08, 10:01:03, 353000000, 354000000, 1000000, 3, 4.88
2016-10-08, 10:01:03, 354000000, 355000000, 1000000, 3, 4.19
2016-10-08, 10:01:03, 355000000, 356000000, 1000000, 3, 3.47
2016-10-08, 10:01:03, 356000000, 357000000, 1000000, 3, 2.82
2016-10-08, 10:01:03, 357000000, 358000000, 1000000, 3, 2.48
2016-10-08, 10:01:03, 358000000, 359000000, 1000000, 3, 2.50
2016-10-08, 10:01:03, 359000000, 360000000, 1000000, 3, 2.95
2016-10-08, 10:01:03, 360000000, 361000000, 1000000, 3, 3.30
2016-10-08, 10:01:03, 361000000, 362000000, 1000000, 3, 3.40
2016-10-08, 10:01:03, 362000000, 363000000, 1000000, 3, 3.57
2016-10-08, 10:01:03, 363000000, 364000000, 1000000, 3, 3.78
2016-10-08, 10:01:03, 364000000, 365000000, 1000000, 3, 3.76
2016-10-08, 10:01:03, 365000000, 366000000, 1000000, 3, 3.84
2016-10-08, 10:01:03, 366000000, 367000000, 1000000, 3, 3.84
2016-10-08, 10:01:03, 367000000, 368000000, 1000000, 3, 3.58
2016-10-08, 10:01:03, 368000000, 369000000, 1000000, 3, 3.21
2016-10-08, 10:01:03, 369000000, 370000000, 1000000, 3, 2.87
2016-10-08, 10:01:03, 370000000, 371000000, 1000000, 3, 2.37
2016-10-08, 10:01:03, 371000000, 372000000, 1000000, 3, 2.09
2016-10-08, 10:01:03, 372000000, 373000000, 1000000, 3, 1.48
2016-10-08, 10:01:03, 373000000, 374000000, 1000000, 3, 0.98
2016-10-08, 10:01:03, 374000000, 375000000, 1000000, 3, 3.31
2016-10-08, 10:01:03, 375000000, 376000000, 1000000, 3, 3.49
2016-10-08, 10:01:03, 376000000, 377000000, 1000000, 3, -0.14
2016-10-08, 10:01:03, 377000000, 378000000, 1000000, 3, -0.44
2016-10-08, 10:01:03, 378000000, 379000000, 1000000, 3, -0.35
2016-10-08, 10:01:03, 379000000, 380000000, 1000000, 3, -0.62
2016-10-08, 10:01:03, 380000000, 381000000, 1000000, 3, -0.53
2016-10-08, 10:01:03, 381000000, 382000000, 1000000, 3, -0.13
2016-10-08, 10:01:03, 382000000, 383000000, 1000000, 3, -0.10
2016-10-08, 10:01:03, 383000000, 384000000, 1000000, 3, 0.29
2016-10-08, 10:01:03, 384000000, 385000000, 1000000, 3, 0.87
2016-10-08, 10:01:03, 385000000, 386000000, 1000000, 3, 0.91
2016-10-08, 10:01:03, 386000000, 387000000, 1000000, 3, 1.28
2016-10-08, 10:01:03, 387000000, 388000000, 1000000, 3, 1.81
2016-10-08, 10:01:03, 388000000, 389000000, 1000000, 3, 2.32
2016-10-08, 10:01:03, 389000000, 390000000, 1000000, 3, 2.09
2016-10-08, 10:01:03, 390000000, 391000000, 1000000, 3, 2.65
2016-10-08, 10:01:03, 391000000, 392000000, 1000000, 3, 2.51
2016-10-08, 10:01:03, 392000000, 393000000, 1000000, 3, 2.56
2016-10-08, 10:01:03, 393000000, 394000000, 1000000, 3, 2.67
2016-10-08, 10:01:03, 394000000, 395000000, 1000000, 3, 1.86
2016-10-08, 10:01:03, 395000000, 396000000, 1000000, 3, 1.25
2016-10-08, 10:01:03, 396000000, 397000000, 1000000, 3, 0.97
2016-10-08, 10:01:03, 397000000, 398000000, 1000000, 3, -0.22
2016-10-08, 10:01:03, 398000000, 399000000, 1000000, 3, -0.68
2016-10-08, 10:01:03, 399000000, 400000000, 1000000, 3, -0.75
2016-10-08, 10:01:03, 400000000, 401000000, 1000000, 3, -1.76
2016-10-08, 10:01:03, 401000000, 402000000, 1000000, 3, -2.02
